E,pt,eta,phi
409825.0,231727.0,1.16848,0.814559
236780.0,111235.0,-1.38383,-1.6238
54371.9,37150.1,-0.925708,0.446109
1812410.0,555188.0,1.85081,1.8509
81385.2,65977.2,0.657865,-0.308162
37419.6,25552.8,0.912199,1.89401
812085.0,678985.0,0.603273,0.600282
130882.0,94964.8,0.841538,-1.95086
117033.0,82004.2,-0.879725,3.12269
41860.7,36904.4,0.490816,-1.32513
54301.3,31842.3,1.12153,-1.13896
162634.0,31365.9,-2.3286,2.66801
905226.0,646655.0,0.865395,2.45419
488634.0,93345.0,-2.33877,0.483416
220405.0,45246.0,2.26415,-2.55329
72276.8,26626.7,1.65279,1.81084
139487.0,23112.4,2.48288,-1.88442
841418.0,646884.0,0.744365,-0.0757818
73838.6,70679.4,-0.257633,-0.536137
1625800.0,54369.5,4.09079,1.29028
1433200.0,1421610.0,-0.042519,2.33858
786361.0,653379.0,0.622352,1.13008
635214.0,283353.0,1.44552,-2.7149
542450.0,470727.0,0.543863,1.01509
80836.0,79614.5,-0.0926833,-2.03409
41650.8,31383.8,-0.770024,-2.57984
41815.1,29012.2,0.906785,1.73236
33795.9,25767.3,-0.708633,-0.347531
809385.0,669098.0,0.627711,-3.02722
1682070.0,1037880.0,1.06215,-1.15272
95442.7,60731.8,1.02062,-0.246957
120371.0,37451.9,1.83495,2.90332
96064.4,37084.6,1.6018,2.28822
220761.0,212717.0,0.2648,-0.742128
154758.0,119035.0,-0.742329,2.57077
130023.0,118371.0,0.261864,-3.04215
99368.3,70874.4,0.834537,2.70967
134348.0,50378.3,1.63348,2.50608
49421.9,38010.5,0.73175,1.09207
1142880.0,695659.0,1.07903,-0.74937
561239.0,498565.0,-0.481352,2.45893
89435.1,26187.9,-1.89519,2.11349
848127.0,822286.0,-0.16599,-1.59438
316739.0,104645.0,-1.77088,1.60531
1358720.0,623202.0,-1.41114,1.99886
131728.0,128182.0,0.155062,0.328957
429871.0,425659.0,0.112858,-0.829585
1526950.0,170182.0,-2.88417,1.15088
126935.0,122643.0,-0.0136534,1.19954
234180.0,119311.0,1.29121,0.750945
557430.0,553431.0,0.0295341,2.32599
211598.0,153453.0,-0.825272,-1.01333
155164.0,141446.0,-0.408927,-0.134293
59631.7,53543.4,-0.429763,-2.54868
387667.0,50940.7,-2.71798,-2.80874
586081.0,463208.0,-0.702594,0.552871
88212.7,66134.9,0.770909,0.390909
91334.7,36876.5,-1.5531,-0.0747387
50521.2,34243.2,0.915393,-2.37385
25370.9,24805.3,-0.205028,2.84801
782144.0,728083.0,-0.332813,1.6628
357978.0,23188.2,3.42887,2.74621
758576.0,403878.0,1.24244,0.580628
367664.0,363673.0,0.13423,-2.87398
351316.0,46746.0,2.70518,2.39675
645305.0,497301.0,-0.72242,1.93894
438797.0,405758.0,-0.377127,-2.73787
257483.0,36168.4,-2.65037,-1.54304
406233.0,24482.7,-3.50106,-2.05432
463197.0,294344.0,-1.02417,-2.82627
203215.0,190209.0,0.275472,0.810818
184145.0,165389.0,-0.463205,3.08183
128016.0,108595.0,0.567405,1.9368
47612.6,40236.3,-0.581251,-0.979338
110880.0,29838.7,1.98633,-1.87393
516892.0,368037.0,0.863409,-1.04358
305913.0,228359.0,-0.792048,-3.13393
189610.0,157080.0,0.602243,-1.85606
107034.0,57123.6,-1.23039,1.88527
688682.0,562419.0,-0.655221,0.11783
770759.0,241115.0,-1.82783,-2.73714
533933.0,226680.0,1.49974,0.978738
584984.0,172338.0,-1.89231,-2.10632
38295.3,25496.0,-0.955745,0.711646
240646.0,23135.9,-3.0326,-1.10613
545912.0,536159.0,-0.165219,1.70192
175441.0,114644.0,0.987445,-1.99368
79776.4,28433.5,1.68692,2.83032
329132.0,280958.0,-0.575831,2.15461
266442.0,212030.0,-0.686067,-2.34358
250731.0,120868.0,-1.35703,-0.229236
73024.5,71402.9,0.162369,0.76522
137929.0,27053.6,-2.31058,1.17756
931122.0,892526.0,0.1679,-1.60961
1341680.0,1278460.0,0.306377,1.43497
1252850.0,885796.0,0.879883,-1.33148
623412.0,53770.5,-3.14128,2.15978
759431.0,453468.0,-1.1007,1.36476
183661.0,105516.0,1.13283,1.56019
127525.0,35746.2,-1.94052,-0.337833
188688.0,26867.6,-2.63666,1.19338
1233220.0,1115260.0,-0.415874,-0.511871
212697.0,190867.0,0.46064,2.88947
200632.0,80857.6,1.55181,3.12599
1176670.0,1104070.0,0.29093,-1.29076
40812.8,38411.3,-0.29858,2.05357
32931.0,31978.9,-0.216475,-0.674312
825332.0,759478.0,-0.400787,1.59888
300591.0,91524.9,1.85543,-1.43233
148749.0,88232.3,-1.10825,1.08711
1241020.0,1235120.0,-0.00763885,-0.144568
59412.9,58469.3,-0.0696451,2.22164
40381.4,37657.5,-0.353543,2.87645
1324410.0,632932.0,1.36661,-2.5929
324529.0,264933.0,0.620736,-1.8071
142145.0,89500.5,-1.03503,-0.392332
118417.0,25607.7,2.2123,0.584882
419796.0,416360.0,0.0575014,-2.66879
440624.0,413253.0,-0.352011,0.964161
50339.1,26765.0,1.23879,-2.65868
748575.0,532854.0,0.868746,-0.516603
369028.0,97863.4,2.00181,-2.69799
1959420.0,1001090.0,1.29085,1.29584
618761.0,530050.0,0.569388,-2.69035
124261.0,28763.8,-2.14155,3.02435
380431.0,353695.0,0.346484,-1.89472
357955.0,333047.0,0.361797,-0.625188
179295.0,160002.0,-0.469417,3.0158
104566.0,45029.6,-1.4823,2.12625
390750.0,28125.8,3.3231,-1.569
889039.0,858676.0,0.241305,-2.7308
355965.0,340737.0,-0.27244,-2.40201
213674.0,167040.0,-0.724757,-2.86019
381119.0,56756.2,-2.5915,-0.947529
889765.0,692546.0,0.732799,-2.23399
116257.0,23184.5,-2.2931,-1.75636
654390.0,641965.0,0.181464,-1.85666
177265.0,164911.0,-0.360894,2.55725
168289.0,110614.0,0.974889,-0.428495
240911.0,98028.5,-1.54266,2.31756
173341.0,73509.3,1.50032,-1.5032
215698.0,56369.6,2.01694,-1.09822
453958.0,436619.0,-0.134232,0.469877
434426.0,141182.0,-1.78762,0.880715
451286.0,83787.9,2.36787,-1.2127
1043880.0,599496.0,-1.13947,1.35364
544114.0,217082.0,-1.56867,-2.51617
262857.0,162901.0,-1.05492,-0.894053
420460.0,97682.5,-2.13432,0.12697
549989.0,532699.0,-0.0311121,0.512961
360126.0,314176.0,0.509369,-2.15261
324038.0,128741.0,1.57358,0.916978
60914.0,45585.9,-0.776996,1.60099
625111.0,623059.0,0.0765529,0.626479
1108800.0,245380.0,2.18885,-2.77412
76075.5,73951.0,-0.22237,-2.85929
386196.0,71837.4,-2.36438,0.466299
45837.2,24760.7,-1.21217,-0.7237
1240950.0,338459.0,-1.97002,-0.673523
477991.0,229005.0,1.36486,2.62508
133012.0,71164.1,-1.23638,-0.505459
192989.0,45749.7,2.11654,1.67805
192837.0,33838.8,-2.42436,-1.44213
386767.0,341854.0,-0.496112,1.05713
1168000.0,335709.0,-1.91815,-2.33557
80095.6,29524.2,1.6489,1.50433
217972.0,29299.7,2.69469,0.819827
634426.0,408446.0,-1.00609,0.416705
86885.1,82140.9,0.178971,-1.95003
78159.4,54826.0,-0.890874,-1.32881
47862.3,44389.5,0.355154,-2.94444
161741.0,33466.7,2.2564,2.80848
643587.0,426443.0,-0.963552,1.6315
346118.0,223379.0,1.00237,1.29588
205404.0,53287.9,2.02488,-0.840038
935841.0,579169.0,-1.03805,0.906841
962937.0,55976.9,-3.53728,0.413224
40283.8,30208.9,0.783712,-2.41102
31532.9,23909.5,-0.771055,1.66961
1011350.0,950918.0,-0.350812,-2.47123
139380.0,34256.0,2.07851,1.52511
55060.8,26598.5,1.35424,1.17117
489061.0,457136.0,-0.293733,-0.709552
287705.0,82149.7,-1.92334,-2.00111
80368.9,77309.5,0.223318,-2.10259
109577.0,73194.2,-0.932546,1.54383
51244.4,45046.5,0.460337,-0.918248
465012.0,463772.0,0.0279126,-2.07321
72980.3,71913.4,-0.152575,-0.0551276
167422.0,70313.9,1.50756,-2.44972
737641.0,702417.0,0.301786,2.98535
317998.0,309593.0,-0.216465,0.266671
439624.0,283781.0,-0.998911,-1.4075
80978.5,47452.5,1.12447,2.23646
314586.0,23663.0,3.27883,1.75574
574360.0,412000.0,0.854064,-1.7619
477815.0,353254.0,-0.805016,-2.96292
78620.3,44706.6,1.16228,-1.07611
493663.0,404533.0,0.650716,-0.261855
128801.0,97756.9,0.764762,-2.02959
467666.0,64684.4,-2.666,2.66703
47525.0,45338.6,-0.251173,0.231318
245461.0,35618.4,-2.61777,-1.99618
39454.3,30796.2,-0.723559,2.60065
775090.0,604682.0,-0.732226,-1.89662
395297.0,92769.3,-2.12828,2.56198
524891.0,39149.2,3.28736,0.0645686
56077.8,30846.3,-1.19858,-2.91305
1175270.0,868477.0,0.799071,-1.57474
293228.0,88225.0,1.86805,2.32376
991121.0,920910.0,0.376472,1.62559
595896.0,201494.0,-1.74674,-0.150989
105319.0,91247.1,0.485378,-1.85448
32321.7,30457.2,-0.296642,-0.732497
923760.0,497556.0,-1.22598,2.01073
224329.0,220226.0,-0.105677,-1.13002
118112.0,29729.1,-2.05454,-1.67962
687372.0,419887.0,-1.06751,2.27207
306073.0,132017.0,1.47836,-0.309221
214642.0,99856.6,-1.39812,-0.233209
1001050.0,969676.0,0.231539,-0.552986
340041.0,327626.0,0.267657,2.32547
152443.0,103686.0,0.900861,1.32521
150885.0,69639.4,-1.39525,1.07351
36065.5,29087.0,0.646538,-0.0593578
642241.0,407949.0,-1.02465,0.389236
552040.0,158262.0,1.92096,-0.939997
98681.2,41909.0,-1.49677,-1.94105
679934.0,626647.0,0.386002,-2.27413
645372.0,216955.0,-1.75343,1.2835
788661.0,49965.7,3.45106,-2.00077
1348290.0,741822.0,1.20387,1.36593
75077.1,72050.3,-0.266551,-2.94604
1765970.0,64387.3,-4.00434,1.11972
721480.0,717838.0,0.0159534,-2.64876
211200.0,197525.0,0.353718,-0.284235
98040.7,66954.1,0.919632,-1.84562
682029.0,51710.5,-3.27107,-2.5819
1800010.0,1517980.0,-0.594757,0.0112247
393532.0,39185.9,-2.99731,0.85004
363866.0,354868.0,-0.209375,-1.54766
164682.0,160765.0,-0.173798,1.38287
88338.5,62577.5,-0.868215,3.06899
457321.0,38434.4,-3.1677,-2.99565
76712.1,29904.9,-1.59298,-2.21241
986208.0,502528.0,1.294,0.0488878
153346.0,152088.0,0.0904846,-2.95029
192792.0,30480.1,2.53109,2.06683
880100.0,842388.0,-0.262789,-1.31111
647812.0,205061.0,-1.81613,-0.130317
710937.0,241880.0,-1.74085,0.208759
772902.0,241108.0,1.83068,1.97867
211068.0,53170.6,2.05328,2.75848
406810.0,42481.5,-2.94962,-2.19703
136495.0,37640.1,-1.95908,1.88875
1194370.0,961006.0,-0.682887,-1.79134
107012.0,80123.3,0.792034,1.09558
34342.3,31244.4,0.410796,2.86268
675270.0,558315.0,-0.634447,1.99612
123123.0,76611.6,1.04756,-0.121877
662043.0,286836.0,-1.47812,-0.594146
276871.0,243054.0,0.518028,0.111952
1273100.0,43634.6,4.06617,-2.39471
203467.0,33386.3,2.49338,0.078056
126562.0,26046.2,-2.26101,-1.3878
448903.0,440942.0,0.152821,1.30638
367892.0,84175.9,2.15368,-0.196926
153212.0,55670.6,1.66905,-2.61648
30781.1,27639.2,-0.432525,-1.90681
835437.0,778370.0,-0.376731,1.34529
35261.6,34322.3,-0.21108,-2.23544
200926.0,27154.3,2.6893,-0.225513
953163.0,858471.0,0.4614,-1.90958
953551.0,446313.0,1.39183,-2.68215
392309.0,325980.0,0.614261,-0.246883
441291.0,259685.0,-1.11369,-2.07383
259531.0,209881.0,0.672791,0.655907
205790.0,135783.0,0.966769,-2.47344
93325.4,49417.1,1.23565,1.60673
51322.3,48658.2,0.245889,-2.20016
100135.0,36513.2,1.66306,2.31625
849980.0,800574.0,0.347445,1.71548
357392.0,276566.0,0.740764,-1.57155
380401.0,119175.0,-1.82706,-1.14464
250403.0,97576.6,1.59309,-1.38411
963912.0,654977.0,-0.927365,-1.68782
223672.0,131773.0,-1.09824,-2.62021
201961.0,64028.7,-1.81289,2.24132
75939.9,60993.3,0.670415,1.95754
65312.1,51231.0,-0.723699,1.56879
161048.0,37176.2,-2.14197,3.05208
44235.4,27242.9,-1.05915,2.18563
517518.0,487473.0,-0.334312,-0.555528
230194.0,132620.0,1.14545,-0.178313
112196.0,85500.9,0.7683,0.59941
1052610.0,25506.0,4.41311,-0.834025
589867.0,496658.0,-0.56635,2.8213
109555.0,90111.0,0.638357,0.139193
391786.0,37868.2,3.02727,-2.84416
1463980.0,1418150.0,-0.0641514,-1.16089
246649.0,235864.0,0.29051,0.103508
213922.0,73230.5,-1.73071,0.139185
97059.9,25249.2,-2.02091,-1.83546
731606.0,544885.0,0.784186,0.524681
188115.0,147847.0,-0.717326,-2.75898
97632.6,55914.8,1.13411,1.12188
110431.0,35604.0,1.79081,3.13167
1417810.0,629079.0,-1.45085,-2.4599
132751.0,111421.0,0.586538,2.79923
113697.0,54730.0,-1.35861,-0.775342
182924.0,45507.9,-2.06638,-1.92903
685111.0,613829.0,-0.461133,2.03194
102962.0,101961.0,-0.0756157,0.593096
610096.0,581217.0,-0.281,-1.00475
500866.0,411230.0,-0.642866,1.96899
94896.4,26521.5,-1.94619,1.77454
1100110.0,610833.0,-1.18442,-1.11406
111828.0,31522.8,-1.93641,-0.931798
441439.0,433387.0,0.157247,-2.85176
493849.0,245047.0,-1.3246,-2.20908
178633.0,178079.0,0.0633814,-0.112755
1524020.0,958911.0,-1.0368,0.595365
271737.0,202939.0,-0.799664,2.87974
174847.0,67387.7,-1.60435,-1.18399
160074.0,30667.4,-2.33373,2.49411
596702.0,414085.0,-0.897905,-2.19272
520357.0,123846.0,2.11242,-2.80383
58759.4,57714.1,0.0998627,-2.21147
73374.1,52540.9,0.843394,-0.175164
131078.0,50832.7,-1.59717,-1.65897
1767570.0,648565.0,-1.66009,-0.788674
400421.0,399763.0,0.0396602,-2.77622
275421.0,239555.0,-0.506084,-0.917532
234632.0,23347.6,-2.99818,1.35639
558410.0,518642.0,0.356871,-0.213229
192073.0,174720.0,0.387794,1.12775
1163890.0,34435.4,4.21335,0.983755
350019.0,24330.5,3.35807,2.87757
330293.0,316588.0,-0.245373,-2.0963
304448.0,251728.0,0.61009,1.1618
78094.9,67483.9,0.488845,-2.0805
32513.0,29363.0,0.421016,-0.992684
408357.0,23214.5,-3.55946,0.295668
678464.0,475391.0,0.884592,-1.60466
125107.0,85508.4,-0.92508,0.416976
105559.0,39324.7,1.64285,1.49373
542255.0,476362.0,-0.511211,0.476241
224169.0,187422.0,-0.604252,1.45245
838707.0,816270.0,-0.1837,-1.38135
170216.0,24877.0,2.61007,2.30708
863982.0,626075.0,0.839915,1.3698
660896.0,638721.0,0.251948,2.35986
523126.0,162232.0,1.83847,-1.40239
172440.0,158111.0,0.405863,-0.693368
1076260.0,830341.0,-0.746259,-0.1228
101646.0,33200.1,1.78065,-0.148449
746116.0,641303.0,0.551504,1.15861
278734.0,266859.0,0.288057,-2.65357
25812.0,24024.6,-0.250048,-1.16194
678922.0,384412.0,1.16964,0.0601726
487016.0,323068.0,0.966991,-2.27036
642991.0,124965.0,2.32145,2.16074
290863.0,86697.4,-1.87718,-3.1322
70818.5,47395.7,-0.951358,2.03367
43286.6,37681.9,-0.534207,-2.14057
61998.4,36476.8,-1.11429,-2.92148
202474.0,24364.9,2.80636,-0.0782063
413543.0,396629.0,-0.256848,2.85255
239943.0,233594.0,-0.0548925,1.82813
83919.4,78994.4,0.330299,-2.95801
288942.0,284906.0,0.0354534,-0.947593
222499.0,138181.0,-1.04801,-3.00811
216471.0,137455.0,1.02396,0.297458
86797.9,82130.1,0.318089,-2.88709
621787.0,616427.0,0.0721263,2.96128
126497.0,100162.0,0.704131,-0.822379
94046.1,66780.0,-0.858469,0.0409809
52636.2,48602.9,0.394242,-0.205648
60977.9,32803.3,-1.22042,1.38221
964680.0,951450.0,-0.138364,2.33676
391758.0,376378.0,-0.215705,-2.00558
208364.0,83759.7,1.56112,-0.715712
502738.0,27731.2,-3.5898,2.38982
809724.0,765447.0,0.33465,3.12206
966599.0,22257.5,-4.46411,-1.59132
495476.0,486436.0,-0.136891,3.05782
195662.0,172084.0,-0.503094,1.29716
587979.0,88408.6,-2.58154,2.18662
75352.2,70263.9,0.371579,2.36993
518000.0,274590.0,-1.24217,-0.441272
425778.0,260483.0,1.07118,0.222463
183504.0,183262.0,-0.0289793,2.57543
1366480.0,135601.0,3.00077,-0.97886
54422.9,32976.0,-1.08122,0.386036
1213920.0,940292.0,0.742606,-0.327946
109238.0,34369.1,1.82176,-2.98575
611818.0,558013.0,0.415501,3.13727
368583.0,57732.0,2.5405,0.251408
1462090.0,1067380.0,0.825141,0.340489
154783.0,153235.0,-0.0151135,2.41036
147902.0,143961.0,-0.0198016,0.716922
408283.0,136230.0,-1.76016,2.63141
265972.0,30506.2,2.85494,-1.03117
351587.0,349259.0,0.046265,0.914422
255715.0,198665.0,0.73657,0.110937
75210.2,54188.9,-0.845352,-2.85562
249936.0,46673.0,-2.36029,2.4809
753915.0,646030.0,0.524516,0.220028
354757.0,222792.0,1.03419,1.45241
247013.0,153282.0,1.0533,-3.05148
109781.0,108306.0,-0.161368,-1.85118
45791.3,24632.8,1.22894,-0.377179
737144.0,487410.0,-0.972188,-2.52343
464226.0,148803.0,-1.80117,-0.280058
55885.4,33978.4,-1.0683,-1.71817
665953.0,24778.0,-3.98399,-0.319351
656241.0,595212.0,0.417373,-1.59018
124451.0,68535.3,1.20067,2.77808
609956.0,561123.0,-0.401767,-0.423472
140190.0,68085.6,1.34804,-0.645498
117466.0,49071.7,1.51313,2.67711
1025100.0,416422.0,-1.54857,-1.40956
343797.0,332674.0,0.256603,2.35337
1114040.0,1031510.0,-0.378776,-1.01926
455704.0,298310.0,-0.97411,-0.77414
870118.0,133755.0,-2.55907,1.68688
669182.0,118322.0,-2.41739,-1.08327
421833.0,109880.0,-2.02035,2.94635
82969.1,80847.4,-0.173151,-0.697118
534480.0,42158.5,-3.2314,1.91895
72326.6,37110.3,-1.27666,-0.128471
210767.0,180628.0,0.521844,1.66854
204354.0,169630.0,-0.586357,1.79318
139514.0,106042.0,-0.765733,2.71594
196122.0,97810.6,-1.31821,-1.41267
105118.0,82597.3,0.711122,-1.5393
358586.0,30626.3,-3.15152,-2.01713
1413660.0,573722.0,1.54688,0.040976
201243.0,168989.0,-0.592797,-0.360592
414748.0,134179.0,-1.79023,-0.181288
238740.0,63070.0,-2.00542,1.36522
72619.2,36950.4,-1.2895,0.436548
46565.4,33745.0,0.822338,-0.693201
759339.0,430159.0,-1.16808,0.46813
416320.0,187897.0,-1.42945,-2.39947
1653780.0,257319.0,2.54708,-0.222636
163873.0,152309.0,0.376582,-1.29883
257740.0,142671.0,1.19389,-1.88596
244776.0,132094.0,-1.21788,0.426534
602566.0,567019.0,-0.258944,0.140245
317801.0,305670.0,-0.239806,-1.24826
1179930.0,135397.0,-2.85475,-0.083458
55271.6,37206.5,0.942014,-1.4286
103829.0,29872.1,-1.91209,-2.58803
667363.0,660745.0,-0.0332772,-1.9971
359293.0,264423.0,0.820735,2.69667
788098.0,264398.0,1.7544,-2.36696
282684.0,94879.9,1.75148,0.434258
687311.0,86019.9,-2.7669,-0.0526514
1154880.0,1035660.0,-0.463937,2.99421
333622.0,288826.0,-0.545553,1.27003
252837.0,158070.0,-1.0204,-1.36453
65743.6,65581.1,0.0498387,0.104217
76733.4,56070.8,-0.81207,2.30787
1325780.0,1084350.0,0.647618,2.54196
65910.5,64588.7,-0.150268,2.37952
739782.0,735564.0,0.0837874,0.890099
521014.0,94665.3,-2.38957,1.88946
1655060.0,418415.0,2.05113,-0.705967
225680.0,212939.0,0.332444,0.930645
1491700.0,1129970.0,0.778914,0.608571
186595.0,149969.0,0.665765,-0.777774
167870.0,55157.8,1.77594,2.18927
102450.0,43102.2,1.50575,-1.38238
395513.0,354689.0,0.414733,2.7137
127898.0,120973.0,-0.246148,-3.01086
111821.0,105675.0,-0.28346,-1.47093
74637.2,57791.8,0.704974,-0.0541492
338939.0,290465.0,0.491584,1.89376
259247.0,215277.0,0.620718,-0.583173
109248.0,102641.0,0.254551,0.838378
93965.6,27690.7,1.89122,0.883359
599854.0,492618.0,-0.621288,1.71984
464194.0,234506.0,-1.29937,1.61517
61063.0,24697.9,1.55173,2.24408
1386020.0,807341.0,1.13392,-3.08208
247317.0,164541.0,0.963364,-0.0761945
340906.0,203325.0,-1.09814,-2.85238
580208.0,188040.0,1.78925,2.15855
425846.0,138099.0,1.79017,-2.53655
85790.5,67804.2,-0.688017,2.05836
219920.0,23701.8,2.91768,2.60801
869526.0,791761.0,0.431222,-2.33849
97208.8,91824.3,-0.246581,2.18953
40008.4,26719.5,0.951402,-1.76168
30077.8,26063.7,-0.520669,0.636403
638905.0,628909.0,-0.165519,0.268854
76939.4,73923.0,0.243795,-2.79661
60124.4,59299.4,0.12938,-2.15607
84791.1,54316.1,-0.999728,2.33495
88698.2,40037.1,1.42646,1.64034
1380000.0,945070.0,0.924484,0.487571
246006.0,123766.0,1.30848,1.54015
346416.0,40223.0,2.84294,-2.34401
456861.0,454581.0,0.0514753,1.8818
417468.0,384688.0,0.384935,-1.80265
94015.6,66218.4,0.865134,0.111437
42763.8,26424.8,1.05747,1.9215
906798.0,736738.0,-0.664156,1.96112
212834.0,202750.0,-0.312966,-0.786364
273359.0,189202.0,-0.889116,3.00135
591289.0,569578.0,0.147454,2.07767
468547.0,30391.4,-3.42732,-0.886149
147847.0,29405.0,-2.29699,-1.77256
779673.0,739484.0,0.274624,1.18874
256665.0,232400.0,0.420207,-0.315355
34512.9,32785.6,-0.264909,-0.403665
74604.8,29669.0,1.57043,-2.08761
1221830.0,966089.0,0.707457,2.60626
604502.0,411835.0,-0.92933,-1.51371
244150.0,146643.0,1.0915,-0.879662
169564.0,85612.3,1.30144,-2.4565
60206.1,39602.4,0.97045,0.00829882
353973.0,27430.6,3.24901,-0.687793
799076.0,771743.0,0.226017,-0.375528
397165.0,165092.0,-1.52389,2.74661
144236.0,94611.3,0.965456,0.0711232
94682.7,41789.0,1.45555,-2.8804
34319.2,34089.8,-0.0199993,-1.08075
33230.9,29855.9,0.463344,0.558786
59211.7,24610.9,1.52255,0.562657
1190730.0,24327.0,-4.58376,-1.98123
556470.0,426481.0,0.759119,0.274623
356188.0,199903.0,-1.1725,-1.51429
726372.0,84258.8,2.84335,1.23957
436915.0,354395.0,-0.651777,2.6868
299439.0,248931.0,0.618701,-2.07107
353632.0,23100.5,3.42048,2.73015
845666.0,647195.0,-0.750566,-2.60297
313609.0,76288.3,2.08929,2.12317
744457.0,742994.0,0.0428438,0.0704602
323310.0,198160.0,-1.06383,3.13845
694458.0,336538.0,-1.35034,-0.308437
501137.0,324535.0,-0.997969,0.340203
294391.0,27328.6,-3.06766,-1.96906
369666.0,369297.0,0.0191437,2.5704
1099600.0,182975.0,-2.47879,-0.772195
273128.0,152294.0,1.18395,-0.827674
124942.0,35971.6,1.91398,-2.0946
342386.0,23442.1,3.37329,2.79962
980282.0,445846.0,-1.42367,-0.607681
118883.0,95160.0,-0.672404,2.10389
96233.3,95082.8,-0.0873914,0.0199232
193893.0,69116.0,-1.68962,2.18403
2039510.0,656839.0,-1.79826,-1.02311
1215420.0,1006740.0,-0.620255,-1.30024
107985.0,41668.0,-1.60031,-2.88684
55979.5,28124.7,-1.30573,-1.35856
108004.0,25253.8,-2.13163,0.307633
404731.0,376348.0,0.375518,-1.51325
595804.0,187192.0,1.82496,0.155014
48416.2,47353.8,-0.123899,3.00986
828352.0,812926.0,-0.139316,0.0210993
386146.0,333656.0,0.552556,-3.03449
254048.0,233840.0,0.382295,1.98707
29549.8,26454.0,-0.468387,1.58006
53515.5,25896.6,-1.34999,0.863024
608356.0,595891.0,0.185786,-2.36217
749934.0,536767.0,-0.862294,0.521884
424843.0,58264.0,2.67452,0.940686
540204.0,488532.0,0.443498,0.665548
134566.0,128870.0,-0.263384,-0.188638
46728.3,26932.1,1.14154,2.64709
574936.0,551661.0,0.261243,1.13162
114908.0,55724.9,1.34886,-0.355717
1088130.0,473641.0,-1.46852,1.46552
105826.0,65769.9,1.04878,1.41793
87172.3,40354.0,1.40315,-0.578804
115521.0,25107.0,2.20521,-0.3961
664287.0,657372.0,-0.0659375,-2.58511
104908.0,51638.6,1.3286,-2.93558
1225790.0,603004.0,-1.33516,0.486534
1807550.0,1420520.0,0.704303,-1.57739
311978.0,159838.0,-1.28666,-0.0490146
592346.0,145929.0,2.07776,1.18087
61467.5,60925.5,-0.0954657,-1.50775
1146030.0,717808.0,1.04199,-0.994224
366820.0,286167.0,0.727989,2.78301
245071.0,39778.6,2.50342,-2.54481
195095.0,181196.0,-0.376085,-2.19918
202899.0,133416.0,-0.97866,-2.56389
92767.5,91661.0,0.0282883,-2.9108
84002.9,75579.1,-0.458303,1.65213
308865.0,69125.6,-2.17656,-1.98805
36569.7,35721.6,-0.117735,2.75286
37452.5,29180.4,0.735737,0.2055
671969.0,418435.0,1.05014,1.94769
410075.0,294732.0,0.824402,-0.37635
744198.0,712957.0,0.165469,1.8017
172159.0,44138.0,2.03635,-1.30719
29543.1,28127.9,-0.293468,1.27748
737681.0,520752.0,-0.878552,-2.79108
564364.0,180213.0,-1.80649,-0.0939816
81562.3,33376.5,-1.53756,-2.9753
97062.7,27102.8,-1.9476,2.4894
408407.0,398131.0,0.144593,-2.49242
406579.0,226784.0,1.185,0.908133
189426.0,72150.3,-1.61296,0.320639
267788.0,147658.0,1.19559,-2.33973
242483.0,139074.0,-1.14059,1.18063
586062.0,105950.0,-2.39505,-0.856154
191016.0,101506.0,-1.24082,-0.613155
81600.3,66723.4,-0.647888,-1.27752
63416.0,36397.8,-1.14517,1.8943
43952.4,27037.2,-1.05204,0.221842
847732.0,22599.8,4.31755,2.55716
470509.0,447966.0,-0.258623,-2.80684
268821.0,73087.2,-1.9738,1.16618
78222.4,57547.3,-0.8112,2.10209
